model,serial_no,image_name,image_type,image_path,image_ext,file_size,file_mtime
RTU_MAIN_TOP,5004,G1_Y1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005004\G1_Y1.jpg,.jpg,6944,2025-12-22 15:42
RTU_MAIN_TOP,5023,G1_TC1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005023\G1_TC1.jpg,.jpg,5331,2025-12-22 15:42
RTU_MAIN_TOP,5045,G0_D2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005045\G0_D2.jpg,.jpg,4322,2025-12-22 15:42
RTU_MAIN_TOP,5045,G0_LED2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005045\G0_LED2.jpg,.jpg,1964,2025-12-22 15:42
RTU_MAIN_TOP,5063,G0_TC1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005063\G0_TC1.jpg,.jpg,5231,2025-12-22 15:42
RTU_MAIN_TOP,5151,G0_LED1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005151\G0_LED1.jpg,.jpg,2188,2025-12-22 15:42
RTU_MAIN_TOP,5209,G0_LED2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005209\G0_LED2.jpg,.jpg,1964,2025-12-22 15:42
RTU_MAIN_TOP,5235,G0_LED2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005235\G0_LED2.jpg,.jpg,1964,2025-12-22 15:42
RTU_MAIN_TOP,5242,G0_LED1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005242\G0_LED1.jpg,.jpg,2188,2025-12-22 15:42
RTU_MAIN_TOP,5242,G0_LED2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005242\G0_LED2.jpg,.jpg,1964,2025-12-22 15:42
RTU_MAIN_TOP,5270,G0_LED2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005270\G0_LED2.jpg,.jpg,1964,2025-12-22 15:42
RTU_MAIN_TOP,5316,G1_LED2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005316\G1_LED2.jpg,.jpg,1895,2025-12-22 15:42
RTU_MAIN_TOP,5320,G0_LED2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005320\G0_LED2.jpg,.jpg,1964,2025-12-22 15:42
RTU_MAIN_TOP,5334,G1_LED2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005334\G1_LED2.jpg,.jpg,1895,2025-12-22 15:42
RTU_MAIN_TOP,5345,G1_LED2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005345\G1_LED2.jpg,.jpg,1895,2025-12-22 15:42
RTU_MAIN_TOP,5361,G1_LED2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005361\G1_LED2.jpg,.jpg,1895,2025-12-22 15:42
RTU_MAIN_TOP,5361,G1_Y1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005361\G1_Y1.jpg,.jpg,6944,2025-12-22 15:42
RTU_MAIN_TOP,5386,G0_LED2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005386\G0_LED2.jpg,.jpg,1964,2025-12-22 15:42
RTU_MAIN_TOP,5389,G0_LED2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005389\G0_LED2.jpg,.jpg,1964,2025-12-22 15:42
RTU_MAIN_TOP,5400,G0_LED1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005400\G0_LED1.jpg,.jpg,2188,2025-12-22 15:42
RTU_MAIN_TOP,5408,G1_D2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005408\G1_D2.jpg,.jpg,4397,2025-12-22 15:42
RTU_MAIN_TOP,5427,G0_LED2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005427\G0_LED2.jpg,.jpg,1964,2025-12-22 15:42
RTU_MAIN_TOP,5440,G0_D2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005440\G0_D2.jpg,.jpg,4322,2025-12-22 15:42
RTU_MAIN_TOP,5480,G1_D2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005480\G1_D2.jpg,.jpg,4397,2025-12-22 15:42
RTU_MAIN_TOP,5491,G0_LED2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005491\G0_LED2.jpg,.jpg,1964,2025-12-22 15:42
RTU_MAIN_TOP,5510,G1_LED1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005510\G1_LED1.jpg,.jpg,2140,2025-12-22 15:42
RTU_MAIN_TOP,5532,G1_TC1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005532\G1_TC1.jpg,.jpg,5331,2025-12-22 15:42
RTU_MAIN_TOP,5538,G1_TC1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005538\G1_TC1.jpg,.jpg,5331,2025-12-22 15:42
RTU_MAIN_TOP,5555,G1_TC1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005555\G1_TC1.jpg,.jpg,5331,2025-12-22 15:42
RTU_MAIN_TOP,5570,G0_D2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005570\G0_D2.jpg,.jpg,4322,2025-12-22 15:42
RTU_MAIN_TOP,5592,G1_LED1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005592\G1_LED1.jpg,.jpg,2140,2025-12-22 15:42
RTU_MAIN_TOP,5609,G1_SW1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005609\G1_SW1.jpg,.jpg,11370,2025-12-22 15:42
RTU_MAIN_TOP,5625,G0_LED2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005625\G0_LED2.jpg,.jpg,1964,2025-12-22 15:42
RTU_MAIN_TOP,5646,G1_SW1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005646\G1_SW1.jpg,.jpg,11370,2025-12-22 15:42
RTU_MAIN_TOP,5691,G0_LED2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005691\G0_LED2.jpg,.jpg,1964,2025-12-22 15:42
RTU_MAIN_TOP,5699,G1_TC1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005699\G1_TC1.jpg,.jpg,5331,2025-12-22 15:42
RTU_MAIN_TOP,5701,G0_LED2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005701\G0_LED2.jpg,.jpg,1964,2025-12-22 15:42
RTU_MAIN_TOP,5720,G1_LED2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005720\G1_LED2.jpg,.jpg,1895,2025-12-22 15:42
RTU_MAIN_TOP,5772,G1_TC1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005772\G1_TC1.jpg,.jpg,5331,2025-12-22 15:42
RTU_MAIN_TOP,5781,G1_R6.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005781\G1_R6.jpg,.jpg,2230,2025-12-22 15:42
RTU_MAIN_TOP,5856,G1_SW1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005856\G1_SW1.jpg,.jpg,11370,2025-12-22 15:42
RTU_MAIN_TOP,5882,G1_D2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005882\G1_D2.jpg,.jpg,4397,2025-12-22 15:42
RTU_MAIN_TOP,5935,G1_D2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005935\G1_D2.jpg,.jpg,4397,2025-12-22 15:42
RTU_MAIN_TOP,5959,G1_D2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005959\G1_D2.jpg,.jpg,4397,2025-12-22 15:42
RTU_MAIN_TOP,5969,G1_D2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005969\G1_D2.jpg,.jpg,4397,2025-12-22 15:42
RTU_MAIN_TOP,6009,G1_TC1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00006009\G1_TC1.jpg,.jpg,5331,2025-12-22 15:42
RTU_MAIN_TOP,6062,G0_LED1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00006062\G0_LED1.jpg,.jpg,2188,2025-12-22 15:42
RTU_MAIN_TOP,6085,G0_LED2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00006085\G0_LED2.jpg,.jpg,1964,2025-12-22 15:42
RTU_MAIN_TOP,6097,G1_TC1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00006097\G1_TC1.jpg,.jpg,5331,2025-12-22 15:42
RTU_MAIN_TOP,6138,G0_D2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00006138\G0_D2.jpg,.jpg,4322,2025-12-22 15:42
RTU_MAIN_TOP,4717,G1_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00004717\G1_Q1.jpg,.jpg,6527,2025-12-22 15:42
RTU_MAIN_TOP,4725,G0_Q4.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00004725\G0_Q4.jpg,.jpg,6652,2025-12-22 15:42
RTU_MAIN_TOP,4747,G1_R10.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00004747\G1_R10.jpg,.jpg,2271,2025-12-22 15:42
RTU_MAIN_TOP,4747,G1_R63.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00004747\G1_R63.jpg,.jpg,2289,2025-12-22 15:42
RTU_MAIN_TOP,4748,G0_R13.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00004748\G0_R13.jpg,.jpg,2258,2025-12-22 15:42
RTU_MAIN_TOP,4750,G0_R6.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00004750\G0_R6.jpg,.jpg,2255,2025-12-22 15:42
RTU_MAIN_TOP,4771,G0_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00004771\G0_Q1.jpg,.jpg,6500,2025-12-22 15:42
RTU_MAIN_TOP,4792,G1_D8.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00004792\G1_D8.jpg,.jpg,5303,2025-12-22 15:42
RTU_MAIN_TOP,4828,G0_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00004828\G0_Q1.jpg,.jpg,6500,2025-12-22 15:42
RTU_MAIN_TOP,4834,G1_D9.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00004834\G1_D9.jpg,.jpg,4032,2025-12-22 15:42
RTU_MAIN_TOP,4903,G1_D9.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00004903\G1_D9.jpg,.jpg,4032,2025-12-22 15:42
RTU_MAIN_TOP,4938,G1_FB3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00004938\G1_FB3.jpg,.jpg,1790,2025-12-22 15:42
RTU_MAIN_TOP,5019,G1_C42.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005019\G1_C42.jpg,.jpg,2077,2025-12-22 15:42
RTU_MAIN_TOP,5019,G1_FB5.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005019\G1_FB5.jpg,.jpg,1780,2025-12-22 15:42
RTU_MAIN_TOP,5027,G0_R5.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005027\G0_R5.jpg,.jpg,2568,2025-12-22 15:42
RTU_MAIN_TOP,5049,G1_FB3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005049\G1_FB3.jpg,.jpg,1790,2025-12-22 15:42
RTU_MAIN_TOP,5088,G1_FB5.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005088\G1_FB5.jpg,.jpg,1780,2025-12-22 15:42
RTU_MAIN_TOP,5099,G1_C17.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005099\G1_C17.jpg,.jpg,1790,2025-12-22 15:42
RTU_MAIN_TOP,5108,G1_D9.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005108\G1_D9.jpg,.jpg,4032,2025-12-22 15:42
RTU_MAIN_TOP,5113,G1_R63.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005113\G1_R63.jpg,.jpg,2289,2025-12-22 15:42
RTU_MAIN_TOP,5142,G0_C42.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005142\G0_C42.jpg,.jpg,2061,2025-12-22 15:42
RTU_MAIN_TOP,5142,G0_R63.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005142\G0_R63.jpg,.jpg,2362,2025-12-22 15:42
RTU_MAIN_TOP,5258,G1_D9.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005258\G1_D9.jpg,.jpg,4032,2025-12-22 15:42
RTU_MAIN_TOP,5282,G0_Q4.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005282\G0_Q4.jpg,.jpg,6652,2025-12-22 15:42
RTU_MAIN_TOP,5324,G1_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005324\G1_Q1.jpg,.jpg,6527,2025-12-22 15:42
RTU_MAIN_TOP,5329,G1_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005329\G1_Q1.jpg,.jpg,6527,2025-12-22 15:42
RTU_MAIN_TOP,5334,G0_R5.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005334\G0_R5.jpg,.jpg,2568,2025-12-22 15:42
RTU_MAIN_TOP,5374,G0_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005374\G0_Q1.jpg,.jpg,6500,2025-12-22 15:42
RTU_MAIN_TOP,5390,G1_D9.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005390\G1_D9.jpg,.jpg,4032,2025-12-22 15:42
RTU_MAIN_TOP,5402,G0_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005402\G0_Q1.jpg,.jpg,6500,2025-12-22 15:42
RTU_MAIN_TOP,5410,G0_D9.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005410\G0_D9.jpg,.jpg,4127,2025-12-22 15:42
RTU_MAIN_TOP,5433,G1_D9.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005433\G1_D9.jpg,.jpg,4032,2025-12-22 15:42
RTU_MAIN_TOP,5455,G1_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005455\G1_Q1.jpg,.jpg,6527,2025-12-22 15:42
RTU_MAIN_TOP,5476,G0_D9.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005476\G0_D9.jpg,.jpg,4127,2025-12-22 15:42
RTU_MAIN_TOP,5500,G1_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005500\G1_Q1.jpg,.jpg,6527,2025-12-22 15:42
RTU_MAIN_TOP,5514,G0_R63.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005514\G0_R63.jpg,.jpg,2362,2025-12-22 15:42
RTU_MAIN_TOP,5520,G1_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005520\G1_Q1.jpg,.jpg,6527,2025-12-22 15:42
RTU_MAIN_TOP,5529,G0_Q4.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005529\G0_Q4.jpg,.jpg,6652,2025-12-22 15:42
RTU_MAIN_TOP,5531,G1_D9.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005531\G1_D9.jpg,.jpg,4032,2025-12-22 15:42
RTU_MAIN_TOP,5559,G1_D9.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005559\G1_D9.jpg,.jpg,4032,2025-12-22 15:42
RTU_MAIN_TOP,5565,G1_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005565\G1_Q1.jpg,.jpg,6527,2025-12-22 15:42
RTU_MAIN_TOP,5600,G0_R5.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005600\G0_R5.jpg,.jpg,2568,2025-12-22 15:42
RTU_MAIN_TOP,5655,G1_R5.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005655\G1_R5.jpg,.jpg,2598,2025-12-22 15:42
RTU_MAIN_TOP,5668,G1_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005668\G1_Q1.jpg,.jpg,6527,2025-12-22 15:42
RTU_MAIN_TOP,5677,G0_R5.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005677\G0_R5.jpg,.jpg,2568,2025-12-22 15:42
RTU_MAIN_TOP,5689,G1_D15.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005689\G1_D15.jpg,.jpg,3555,2025-12-22 15:42
RTU_MAIN_TOP,5693,G1_D9.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005693\G1_D9.jpg,.jpg,4032,2025-12-22 15:42
RTU_MAIN_TOP,5695,G1_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005695\G1_Q1.jpg,.jpg,6527,2025-12-22 15:42
RTU_MAIN_TOP,5707,G1_R63.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005707\G1_R63.jpg,.jpg,2289,2025-12-22 15:42
RTU_MAIN_TOP,5726,G1_D9.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005726\G1_D9.jpg,.jpg,4032,2025-12-22 15:42
RTU_MAIN_TOP,5731,G1_D16.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005731\G1_D16.jpg,.jpg,3575,2025-12-22 15:42
RTU_MAIN_TOP,5756,G0_FB5.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005756\G0_FB5.jpg,.jpg,1752,2025-12-22 15:42
RTU_MAIN_TOP,5871,G0_D9.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005871\G0_D9.jpg,.jpg,4127,2025-12-22 15:42
RTU_MAIN_TOP,5881,G1_D9.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005881\G1_D9.jpg,.jpg,4032,2025-12-22 15:42
RTU_MAIN_TOP,5909,G0_D9.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005909\G0_D9.jpg,.jpg,4127,2025-12-22 15:42
RTU_MAIN_TOP,5977,G1_D9.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005977\G1_D9.jpg,.jpg,4032,2025-12-22 15:42
RTU_MAIN_TOP,5997,G1_R63.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00005997\G1_R63.jpg,.jpg,2289,2025-12-22 15:42
RTU_MAIN_TOP,6049,G1_R5.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00006049\G1_R5.jpg,.jpg,2598,2025-12-22 15:42
RTU_MAIN_TOP,6081,G1_D9.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00006081\G1_D9.jpg,.jpg,4032,2025-12-22 15:42
RTU_MAIN_TOP,6084,G1_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00006084\G1_Q1.jpg,.jpg,6527,2025-12-22 15:42
RTU_MAIN_TOP,6117,G0_C42.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00006117\G0_C42.jpg,.jpg,2061,2025-12-22 15:42
RTU_MAIN_TOP,6122,G1_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00006122\G1_Q1.jpg,.jpg,6527,2025-12-22 15:42
RTU_MAIN_TOP,6125,G0_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00006125\G0_Q1.jpg,.jpg,6500,2025-12-22 15:42
RTU_MAIN_TOP,6132,G1_D9.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00006132\G1_D9.jpg,.jpg,4032,2025-12-22 15:42
RTU_MAIN_TOP,4689,G1_U5.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00004689\G1_U5.jpg,.jpg,46915,2025-12-22 15:42
RTU_MAIN_TOP,4694,G0_J6.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00004694\G0_J6.jpg,.jpg,18531,2025-12-22 15:42
RTU_MAIN_TOP,4700,G0_R45.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00004700\G0_R45.jpg,.jpg,2266,2025-12-22 15:42
RTU_MAIN_TOP,4700,G1_R45.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00004700\G1_R45.jpg,.jpg,2310,2025-12-22 15:42
RTU_MAIN_TOP,4705,G0_J6.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00004705\G0_J6.jpg,.jpg,18531,2025-12-22 15:42
RTU_MAIN_TOP,4707,G0_J6.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00004707\G0_J6.jpg,.jpg,18531,2025-12-22 15:42
RTU_MAIN_TOP,4709,G0_J6.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00004709\G0_J6.jpg,.jpg,18531,2025-12-22 15:42
RTU_MAIN_TOP,4733,G0_J6.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00004733\G0_J6.jpg,.jpg,18531,2025-12-22 15:42
RTU_MAIN_TOP,4737,G0_J6.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00004737\G0_J6.jpg,.jpg,18531,2025-12-22 15:42
RTU_MAIN_TOP,4747,G1_R61.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00004747\G1_R61.jpg,.jpg,2356,2025-12-22 15:42
RTU_MAIN_TOP,4749,G0_R61.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00004749\G0_R61.jpg,.jpg,2412,2025-12-22 15:42
RTU_MAIN_TOP,4757,G1_U5.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00004757\G1_U5.jpg,.jpg,46915,2025-12-22 15:42
RTU_MAIN_TOP,4758,G1_U5.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00004758\G1_U5.jpg,.jpg,46915,2025-12-22 15:42
RTU_MAIN_TOP,4762,G1_U2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00004762\G1_U2.jpg,.jpg,23479,2025-12-22 15:42
RTU_MAIN_TOP,4763,G0_J6.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00004763\G0_J6.jpg,.jpg,18531,2025-12-22 15:42
RTU_MAIN_TOP,4766,G0_J6.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\RTU_MAIN_TOP\00004766\G0_J6.jpg,.jpg,18531,2025-12-22 15:42
