KO,로트명,로트ID,기판데이터 갱신일시,생산시작 시각,셋업종료 시각,생산종료시각,예정수량(장),실적수량(장),실장CT/장 MAX A,실장CT/장 MAX B,실장CT/장 MAX C,실장CT/장 MAX D,실장CT/장 MIN A,실장CT/장 MIN B,실장CT/장 MIN C,실장CT/장 MIN D,실장CT/장 AVE A,실장CT/장 AVE B,실장CT/장 AVE C,실장CT/장 AVE D,반송CT/장 MAX,반송CT/장 MIN,반송CT/장 AVE,대기CT/장 MAX,대기CT/장 MIN,대기CT/장 AVE,마크인식CT/장 MAX A,마크인식CT/장 MAX B,마크인식CT/장 MAX C,마크인식CT/장 MAX D,마크인식CT/장 MIN A,마크인식CT/장 MIN B,마크인식CT/장 MIN C,마크인식CT/장 MIN D,마크인식CT/장 AVE A,마크인식CT/장 AVE B,마크인식CT/장 AVE C,마크인식CT/장 AVE D,흡착에러 횟수,부품 인식에러 횟수,리드들뜸 에러횟수,마크 인식에러 횟수,반송에러횟수,그 밖의 에러횟수,에러정지 시간(초),에러복구 시간(초),배드마크 NG수,탑재완료 블록수,상류측 대기시간(초),하류측 대기시간(초),설비 가동률(%),마운트점수,부품소비수,스테이지,상류대기CT MAX(초),상류대기CT Min(초),상류대기CT Ave(초),하류대기CT Max(초),하류대기CT Min(초),하류대기CT Ave(초),연속생산CT 장 Max,연속생산CT 장 Min,연속생산CT 장 Ave,생산CT 장 Max,생산CT 장 Min,생산CT 장 Ave,작업자 정지시간(초),레인,다른 레인 대기시간(초),반송정지 옵셋량/장 AVE,생산품종,면 정보,생산로트,---,다른 스테이지 대기시간(초),사이클 타임,source_file
KO,RTU_MAIN_TOP,,2025/12/23 15:26:13,2025-12-22 14:34:11,2025/12/22 14:43:05,2025/12/23 15:52:04,0,846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,5,0,0,0,0,0.0,0.0,0,1692,1037.77,66.37,29.6,44,37243,MCH,0.0,0.0,0.0,0.0,0.0,0.0,48718.05,29.38,104.92,48718.05,29.38,107.01,0.0,MCH,0.0,0.0,,,,,0.0,31.658,LotLog_RTU_MAIN_TOP_845_20251222.csv
KO,RTU_MAIN_TOP,,2025/12/23 15:26:13,2025-12-22 14:34:11,2025/12/22 14:43:05,2025/12/23 15:52:37,0,847,36.22,0.0,0.0,0.0,24.01,0.0,0.0,0.0,24.09,0.0,0.0,0.0,43.27,1.28,6.46,326.28,0.43,1.3,1.18,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.69,0.0,0.0,0.0,14,5,0,0,0,0,251.87,82.94,0,1694,1038.34,66.37,29.6,44,37287,A,326.28,0.43,1.22,2.76,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,144.12,1,0.0,0.0,,,,,0.0,31.659,LotLog_RTU_MAIN_TOP_846_20251222.csv
KO,RTU_MAIN_TOP,,2025/12/23 15:26:13,2025-12-22 14:34:11,2025/12/22 14:43:05,2025/12/23 15:52:37,0,847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,5,0,0,0,0,0.0,0.0,0,1694,1038.34,66.37,29.6,44,37287,MCH,0.0,0.0,0.0,0.0,0.0,0.0,48718.05,29.38,104.83,48718.05,29.38,106.92,0.0,MCH,0.0,0.0,,,,,0.0,31.659,LotLog_RTU_MAIN_TOP_846_20251222.csv
KO,RTU_MAIN_TOP,,2025/12/23 15:26:13,2025-12-22 14:34:11,2025/12/22 14:43:05,2025/12/23 15:53:10,0,848,36.22,0.0,0.0,0.0,24.01,0.0,0.0,0.0,24.09,0.0,0.0,0.0,43.27,1.28,6.46,326.28,0.43,1.3,1.18,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.69,0.0,0.0,0.0,14,5,0,0,0,0,251.87,82.94,0,1696,1038.88,66.37,29.6,44,37331,A,326.28,0.43,1.22,2.76,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,144.12,1,0.0,0.0,,,,,0.0,31.659,LotLog_RTU_MAIN_TOP_847_20251222.csv
KO,RTU_MAIN_TOP,,2025/12/23 15:26:13,2025-12-22 14:34:11,2025/12/22 14:43:05,2025/12/23 15:53:10,0,848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,5,0,0,0,0,0.0,0.0,0,1696,1038.88,66.37,29.6,44,37331,MCH,0.0,0.0,0.0,0.0,0.0,0.0,48718.05,29.38,104.74,48718.05,29.38,106.84,0.0,MCH,0.0,0.0,,,,,0.0,31.659,LotLog_RTU_MAIN_TOP_847_20251222.csv
KO,RTU_MAIN_TOP,,2025/12/23 15:26:13,2025-12-22 14:34:11,2025/12/22 14:43:05,2025/12/23 15:53:42,0,849,36.22,0.0,0.0,0.0,24.01,0.0,0.0,0.0,24.09,0.0,0.0,0.0,43.27,1.28,6.46,326.28,0.38,1.3,1.18,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.69,0.0,0.0,0.0,14,5,0,0,0,0,251.87,82.94,0,1698,1039.26,66.37,29.6,44,37375,A,326.28,0.38,1.22,2.76,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,144.12,1,0.0,0.0,,,,,0.0,31.66,LotLog_RTU_MAIN_TOP_848_20251222.csv
KO,RTU_MAIN_TOP,,2025/12/23 15:26:13,2025-12-22 14:34:11,2025/12/22 14:43:05,2025/12/23 15:53:42,0,849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,5,0,0,0,0,0.0,0.0,0,1698,1039.26,66.37,29.6,44,37375,MCH,0.0,0.0,0.0,0.0,0.0,0.0,48718.05,29.38,104.66,48718.05,29.38,106.75,0.0,MCH,0.0,0.0,,,,,0.0,31.66,LotLog_RTU_MAIN_TOP_848_20251222.csv
KO,RTU_MAIN_TOP,,2025/12/23 15:26:13,2025-12-22 14:34:11,2025/12/22 14:43:05,2025/12/23 15:54:15,0,850,36.22,0.0,0.0,0.0,24.01,0.0,0.0,0.0,24.09,0.0,0.0,0.0,43.27,1.28,6.46,326.28,0.38,1.3,1.18,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.69,0.0,0.0,0.0,14,5,0,0,0,0,251.87,82.94,0,1700,1039.7,66.37,29.7,44,37419,A,326.28,0.38,1.22,2.76,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,144.12,1,0.0,0.0,,,,,0.0,31.661,LotLog_RTU_MAIN_TOP_849_20251222.csv
KO,RTU_MAIN_TOP,,2025/12/23 15:26:13,2025-12-22 14:34:11,2025/12/22 14:43:05,2025/12/23 15:54:15,0,850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,5,0,0,0,0,0.0,0.0,0,1700,1039.7,66.37,29.7,44,37419,MCH,0.0,0.0,0.0,0.0,0.0,0.0,48718.05,29.38,104.57,48718.05,29.38,106.66,0.0,MCH,0.0,0.0,,,,,0.0,31.661,LotLog_RTU_MAIN_TOP_849_20251222.csv
KO,RTU_MAIN_TOP,,2025/12/22 16:57:21,2025-12-22 14:34:11,2025/12/22 14:43:05,2025/12/22 17:09:08,0,85,26.23,0.0,0.0,0.0,23.7,0.0,0.0,0.0,23.55,0.0,0.0,0.0,8.05,1.29,6.45,66.11,0.73,2.83,0.75,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0,1,0,0,0,0,65.32,27.0,0,170,239.63,1.17,30.6,44,3741,A,66.11,0.73,2.81,1.17,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2.05,1,0.0,0.0,,,,,0.0,31.419,LotLog_RTU_MAIN_TOP_84_20251222.csv
KO,RTU_MAIN_TOP,,2025/12/22 16:57:21,2025-12-22 14:34:11,2025/12/22 14:43:05,2025/12/22 17:09:08,0,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0,170,239.63,1.17,30.6,44,3741,MCH,0.0,0.0,0.0,0.0,0.0,0.0,3805.26,29.38,81.95,3805.26,29.38,103.08,0.0,MCH,0.0,0.0,,,,,0.0,31.419,LotLog_RTU_MAIN_TOP_84_20251222.csv
KO,RTU_MAIN_TOP,,2025/12/23 15:26:13,2025-12-22 14:34:11,2025/12/22 14:43:05,2025/12/23 15:54:47,0,851,36.22,0.0,0.0,0.0,24.01,0.0,0.0,0.0,24.09,0.0,0.0,0.0,43.27,1.28,6.46,326.28,0.38,1.3,1.18,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.69,0.0,0.0,0.0,14,5,0,0,0,0,251.87,82.94,0,1702,1040.18,66.37,29.7,44,37463,A,326.28,0.38,1.22,2.76,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,144.12,1,0.0,0.0,,,,,0.0,31.661,LotLog_RTU_MAIN_TOP_850_20251222.csv
KO,RTU_MAIN_TOP,,2025/12/23 15:26:13,2025-12-22 14:34:11,2025/12/22 14:43:05,2025/12/23 15:54:47,0,851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,5,0,0,0,0,0.0,0.0,0,1702,1040.18,66.37,29.7,44,37463,MCH,0.0,0.0,0.0,0.0,0.0,0.0,48718.05,29.38,104.49,48718.05,29.38,106.57,0.0,MCH,0.0,0.0,,,,,0.0,31.661,LotLog_RTU_MAIN_TOP_850_20251222.csv
KO,RTU_MAIN_TOP,,2025/12/23 15:26:13,2025-12-22 14:34:11,2025/12/22 14:43:05,2025/12/23 15:55:20,0,852,36.22,0.0,0.0,0.0,24.01,0.0,0.0,0.0,24.09,0.0,0.0,0.0,43.27,1.28,6.46,326.28,0.38,1.29,1.18,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.69,0.0,0.0,0.0,14,5,0,0,0,0,251.87,82.94,0,1704,1040.9,66.37,29.7,44,37507,A,326.28,0.38,1.22,2.76,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,144.12,1,0.0,0.0,,,,,0.0,31.661,LotLog_RTU_MAIN_TOP_851_20251222.csv
KO,RTU_MAIN_TOP,,2025/12/23 15:26:13,2025-12-22 14:34:11,2025/12/22 14:43:05,2025/12/23 15:55:20,0,852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,5,0,0,0,0,0.0,0.0,0,1704,1040.9,66.37,29.7,44,37507,MCH,0.0,0.0,0.0,0.0,0.0,0.0,48718.05,29.38,104.41,48718.05,29.38,106.49,0.0,MCH,0.0,0.0,,,,,0.0,31.661,LotLog_RTU_MAIN_TOP_851_20251222.csv
KO,RTU_MAIN_TOP,,2025/12/23 15:26:13,2025-12-22 14:34:11,2025/12/22 14:43:05,2025/12/23 15:55:52,0,853,36.22,0.0,0.0,0.0,24.01,0.0,0.0,0.0,24.09,0.0,0.0,0.0,43.27,1.28,6.46,326.28,0.38,1.29,1.18,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.69,0.0,0.0,0.0,14,5,0,0,0,0,251.87,82.94,0,1706,1041.61,66.37,29.7,44,37551,A,326.28,0.38,1.22,2.76,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,144.12,1,0.0,0.0,,,,,0.0,31.661,LotLog_RTU_MAIN_TOP_852_20251222.csv
KO,RTU_MAIN_TOP,,2025/12/23 15:26:13,2025-12-22 14:34:11,2025/12/22 14:43:05,2025/12/23 15:55:52,0,853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,5,0,0,0,0,0.0,0.0,0,1706,1041.61,66.37,29.7,44,37551,MCH,0.0,0.0,0.0,0.0,0.0,0.0,48718.05,29.38,104.32,48718.05,29.38,106.4,0.0,MCH,0.0,0.0,,,,,0.0,31.661,LotLog_RTU_MAIN_TOP_852_20251222.csv
KO,RTU_MAIN_TOP,,2025/12/23 15:26:13,2025-12-22 14:34:11,2025/12/22 14:43:05,2025/12/23 15:51:32,0,845,36.22,0.0,0.0,0.0,24.01,0.0,0.0,0.0,24.09,0.0,0.0,0.0,43.27,1.28,6.45,326.28,0.43,1.3,1.18,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.69,0.0,0.0,0.0,14,5,0,0,0,0,251.87,82.94,0,1690,1037.19,66.37,29.5,44,37199,A,326.28,0.43,1.22,2.76,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,144.12,1,0.0,0.0,,,,,0.0,31.658,LotLog_RTU_MAIN_TOP_844_20251222.csv
KO,RTU_MAIN_TOP,,2025/12/23 15:26:13,2025-12-22 14:34:11,2025/12/22 14:43:05,2025/12/23 15:50:59,0,844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,5,0,0,0,0,0.0,0.0,0,1688,1036.48,66.37,29.5,44,37155,MCH,0.0,0.0,0.0,0.0,0.0,0.0,48718.05,29.38,105.09,48718.05,29.38,107.19,0.0,MCH,0.0,0.0,,,,,0.0,31.657,LotLog_RTU_MAIN_TOP_843_20251222.csv
KO,RTU_MAIN_TOP,,2025/12/23 15:26:13,2025-12-22 14:34:11,2025/12/22 14:43:05,2025/12/23 15:50:59,0,844,36.22,0.0,0.0,0.0,24.01,0.0,0.0,0.0,24.09,0.0,0.0,0.0,43.27,1.28,6.45,326.28,0.43,1.3,1.18,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.69,0.0,0.0,0.0,14,5,0,0,0,0,251.87,82.94,0,1688,1036.48,66.37,29.5,44,37155,A,326.28,0.43,1.22,2.76,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,144.12,1,0.0,0.0,,,,,0.0,31.657,LotLog_RTU_MAIN_TOP_843_20251222.csv
KO,RTU_MAIN_TOP,,2025/12/23 15:26:13,2025-12-22 14:34:11,2025/12/22 14:43:05,2025/12/23 15:50:26,0,843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,5,0,0,0,0,0.0,0.0,0,1686,1035.78,66.37,29.5,44,37111,MCH,0.0,0.0,0.0,0.0,0.0,0.0,48718.05,29.38,105.17,48718.05,29.38,107.28,0.0,MCH,0.0,0.0,,,,,0.0,31.657,LotLog_RTU_MAIN_TOP_842_20251222.csv
KO,RTU_MAIN_TOP,,2025/12/23 15:26:13,2025-12-22 14:34:11,2025/12/22 14:43:05,2025/12/23 15:45:14,0,834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,5,0,0,0,0,0.0,0.0,0,1668,1008.91,64.7,29.3,44,36715,MCH,0.0,0.0,0.0,0.0,0.0,0.0,48718.05,29.38,105.93,48718.05,29.38,108.06,0.0,MCH,0.0,0.0,,,,,0.0,31.658,LotLog_RTU_MAIN_TOP_833_20251222.csv
KO,RTU_MAIN_TOP,,2025/12/23 15:26:13,2025-12-22 14:34:11,2025/12/22 14:43:05,2025/12/23 15:45:45,0,835,36.22,0.0,0.0,0.0,24.01,0.0,0.0,0.0,24.09,0.0,0.0,0.0,43.27,1.28,6.45,326.28,1.67,1.28,1.18,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.69,0.0,0.0,0.0,14,5,0,0,0,0,251.87,82.94,0,1670,1008.91,66.37,29.3,44,36759,A,326.28,0.0,1.2,2.76,1.67,0.07,0.0,0.0,0.0,0.0,0.0,0.0,144.12,1,0.0,0.0,,,,,0.0,31.656,LotLog_RTU_MAIN_TOP_834_20251222.csv
KO,RTU_MAIN_TOP,,2025/12/23 15:26:13,2025-12-22 14:34:11,2025/12/22 14:43:05,2025/12/23 15:45:45,0,835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,5,0,0,0,0,0.0,0.0,0,1670,1008.91,66.37,29.3,44,36759,MCH,0.0,0.0,0.0,0.0,0.0,0.0,48718.05,29.38,105.84,48718.05,29.38,107.97,0.0,MCH,0.0,0.0,,,,,0.0,31.656,LotLog_RTU_MAIN_TOP_834_20251222.csv
KO,RTU_MAIN_TOP,,2025/12/23 15:26:13,2025-12-22 14:34:11,2025/12/22 14:43:05,2025/12/23 15:46:16,0,836,36.22,0.0,0.0,0.0,24.01,0.0,0.0,0.0,24.09,0.0,0.0,0.0,43.27,1.28,6.45,326.28,0.0,1.28,1.18,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.69,0.0,0.0,0.0,14,5,0,0,0,0,251.87,82.94,0,1672,1008.91,66.37,29.3,44,36803,A,326.28,0.0,1.2,2.76,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,144.12,1,0.0,0.0,,,,,0.0,31.655,LotLog_RTU_MAIN_TOP_835_20251222.csv
KO,RTU_MAIN_TOP,,2025/12/23 15:26:13,2025-12-22 14:34:11,2025/12/22 14:43:05,2025/12/23 15:46:16,0,836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,5,0,0,0,0,0.0,0.0,0,1672,1008.91,66.37,29.3,44,36803,MCH,0.0,0.0,0.0,0.0,0.0,0.0,48718.05,29.38,105.75,48718.05,29.38,107.87,0.0,MCH,0.0,0.0,,,,,0.0,31.655,LotLog_RTU_MAIN_TOP_835_20251222.csv
KO,RTU_MAIN_TOP,,2025/12/23 15:26:13,2025-12-22 14:34:11,2025/12/22 14:43:05,2025/12/23 15:47:09,0,837,36.22,0.0,0.0,0.0,24.01,0.0,0.0,0.0,24.09,0.0,0.0,0.0,43.27,1.28,6.45,326.28,21.28,1.31,1.18,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.69,0.0,0.0,0.0,14,5,0,0,0,0,251.87,82.94,0,1674,1030.19,66.37,29.3,44,36847,A,326.28,21.28,1.23,2.76,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,144.12,1,0.0,0.0,,,,,0.0,31.655,LotLog_RTU_MAIN_TOP_836_20251222.csv
KO,RTU_MAIN_TOP,,2025/12/23 15:26:13,2025-12-22 14:34:11,2025/12/22 14:43:05,2025/12/23 15:47:09,0,837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,5,0,0,0,0,0.0,0.0,0,1674,1030.19,66.37,29.3,44,36847,MCH,0.0,0.0,0.0,0.0,0.0,0.0,48718.05,29.38,105.69,48718.05,29.38,107.81,0.0,MCH,0.0,0.0,,,,,0.0,31.655,LotLog_RTU_MAIN_TOP_836_20251222.csv
KO,RTU_MAIN_TOP,,2025/12/23 15:26:13,2025-12-22 14:34:11,2025/12/22 14:43:05,2025/12/23 15:47:41,0,838,36.22,0.0,0.0,0.0,24.01,0.0,0.0,0.0,24.09,0.0,0.0,0.0,43.27,1.28,6.45,326.28,0.43,1.3,1.18,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.69,0.0,0.0,0.0,14,5,0,0,0,0,251.87,82.94,0,1676,1030.62,66.37,29.4,44,36891,A,326.28,0.43,1.22,2.76,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,144.12,1,0.0,0.0,,,,,0.0,31.656,LotLog_RTU_MAIN_TOP_837_20251222.csv
KO,RTU_MAIN_TOP,,2025/12/23 15:26:13,2025-12-22 14:34:11,2025/12/22 14:43:05,2025/12/23 15:47:42,0,838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,5,0,0,0,0,0.0,0.0,0,1676,1030.62,66.37,29.4,44,36891,MCH,0.0,0.0,0.0,0.0,0.0,0.0,48718.05,29.38,105.6,48718.05,29.38,107.72,0.0,MCH,0.0,0.0,,,,,0.0,31.656,LotLog_RTU_MAIN_TOP_837_20251222.csv
KO,RTU_MAIN_TOP,,2025/12/23 15:26:13,2025-12-22 14:34:11,2025/12/22 14:43:05,2025/12/23 15:56:25,0,854,36.22,0.0,0.0,0.0,24.01,0.0,0.0,0.0,24.09,0.0,0.0,0.0,43.27,1.28,6.46,326.28,0.38,1.29,1.18,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.69,0.0,0.0,0.0,14,5,0,0,0,0,251.87,82.94,0,1708,1042.28,66.37,29.8,44,37595,A,326.28,0.38,1.22,2.76,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,144.12,1,0.0,0.0,,,,,0.0,31.662,LotLog_RTU_MAIN_TOP_853_20251222.csv
KO,RTU_MAIN_TOP,,2025/12/23 15:26:13,2025-12-22 14:34:11,2025/12/22 14:43:05,2025/12/23 15:48:14,0,839,36.22,0.0,0.0,0.0,24.01,0.0,0.0,0.0,24.09,0.0,0.0,0.0,43.27,1.28,6.45,326.28,0.43,1.3,1.18,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.69,0.0,0.0,0.0,14,5,0,0,0,0,251.87,82.94,0,1678,1031.26,66.37,29.4,44,36935,A,326.28,0.43,1.22,2.76,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,144.12,1,0.0,0.0,,,,,0.0,31.656,LotLog_RTU_MAIN_TOP_838_20251222.csv
KO,RTU_MAIN_TOP,,2025/12/23 15:26:13,2025-12-22 14:34:11,2025/12/22 14:43:05,2025/12/23 15:48:49,0,840,36.22,0.0,0.0,0.0,24.01,0.0,0.0,0.0,24.09,0.0,0.0,0.0,43.27,1.28,6.45,326.28,0.43,1.3,1.18,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.69,0.0,0.0,0.0,14,5,0,0,0,0,251.87,82.94,0,1680,1033.69,66.37,29.4,44,36979,A,326.28,0.43,1.23,2.76,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,144.12,1,0.0,0.0,,,,,0.0,31.656,LotLog_RTU_MAIN_TOP_839_20251222.csv
KO,RTU_MAIN_TOP,,2025/12/23 15:26:13,2025-12-22 14:34:11,2025/12/22 14:43:05,2025/12/23 15:48:49,0,840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,5,0,0,0,0,0.0,0.0,0,1680,1033.69,66.37,29.4,44,36979,MCH,0.0,0.0,0.0,0.0,0.0,0.0,48718.05,29.38,105.43,48718.05,29.38,107.54,0.0,MCH,0.0,0.0,,,,,0.0,31.656,LotLog_RTU_MAIN_TOP_839_20251222.csv
KO,RTU_MAIN_TOP,,2025/12/22 16:57:21,2025-12-22 14:34:11,2025/12/22 14:43:05,2025/12/22 17:08:36,0,84,26.23,0.0,0.0,0.0,23.7,0.0,0.0,0.0,23.55,0.0,0.0,0.0,8.05,1.29,6.45,66.11,0.73,2.85,0.75,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0,1,0,0,0,0,65.32,27.0,0,168,238.57,1.17,30.4,44,3697,A,66.11,0.73,2.84,1.17,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2.05,1,0.0,0.0,,,,,0.0,31.419,LotLog_RTU_MAIN_TOP_83_20251222.csv
KO,RTU_MAIN_TOP,,2025/12/22 16:57:21,2025-12-22 14:34:11,2025/12/22 14:43:05,2025/12/22 17:08:36,0,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0,168,238.57,1.17,30.4,44,3697,MCH,0.0,0.0,0.0,0.0,0.0,0.0,3805.26,29.38,82.54,3805.26,29.38,103.92,0.0,MCH,0.0,0.0,,,,,0.0,31.419,LotLog_RTU_MAIN_TOP_83_20251222.csv
KO,RTU_MAIN_TOP,,2025/12/23 15:26:13,2025-12-22 14:34:11,2025/12/22 14:43:05,2025/12/23 15:49:21,0,841,36.22,0.0,0.0,0.0,24.01,0.0,0.0,0.0,24.09,0.0,0.0,0.0,43.27,1.28,6.45,326.28,0.43,1.3,1.18,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.69,0.0,0.0,0.0,14,5,0,0,0,0,251.87,82.94,0,1682,1034.33,66.37,29.4,44,37023,A,326.28,0.43,1.22,2.76,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,144.12,1,0.0,0.0,,,,,0.0,31.657,LotLog_RTU_MAIN_TOP_840_20251222.csv
KO,RTU_MAIN_TOP,,2025/12/23 15:26:13,2025-12-22 14:34:11,2025/12/22 14:43:05,2025/12/23 15:49:21,0,841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,5,0,0,0,0,0.0,0.0,0,1682,1034.33,66.37,29.4,44,37023,MCH,0.0,0.0,0.0,0.0,0.0,0.0,48718.05,29.38,105.35,48718.05,29.38,107.45,0.0,MCH,0.0,0.0,,,,,0.0,31.657,LotLog_RTU_MAIN_TOP_840_20251222.csv
